Time_ID,Time_Key,Time_Level,Int_Parent_ID,Parent_ID,Time_Desc
1,D001,0,1149,WK01,2/6/2015
2,D002,0,1149,WK01,2/7/2015
3,D003,0,1149,WK01,2/8/2015
4,D004,0,1149,WK01,2/9/2015
5,D005,0,1149,WK01,2/10/2015
6,D006,0,1149,WK01,2/11/2015
7,D007,0,1149,WK01,2/12/2015
8,D008,0,1150,WK02,2/13/2015
9,D009,0,1150,WK02,2/14/2015
10,D010,0,1150,WK02,2/15/2015
11,D011,0,1150,WK02,2/16/2015
12,D012,0,1150,WK02,2/17/2015
13,D013,0,1150,WK02,2/18/2015
14,D014,0,1150,WK02,2/19/2015
15,D015,0,1151,WK03,2/20/2015
16,D016,0,1151,WK03,2/21/2015
17,D017,0,1151,WK03,2/22/2015
18,D018,0,1151,WK03,2/23/2015
19,D019,0,1151,WK03,2/24/2015
20,D020,0,1151,WK03,2/25/2015
21,D021,0,1151,WK03,2/26/2015
22,D022,0,1152,WK04,2/27/2015
23,D023,0,1152,WK04,2/28/2015
24,D024,0,1152,WK04,3/1/2015
25,D025,0,1152,WK04,3/2/2015
26,D026,0,1152,WK04,3/3/2015
27,D027,0,1152,WK04,3/4/2015
28,D028,0,1152,WK04,3/5/2015
29,D029,0,1153,WK05,3/6/2015
30,D030,0,1153,WK05,3/7/2015
31,D031,0,1153,WK05,3/8/2015
32,D032,0,1153,WK05,3/9/2015
33,D033,0,1153,WK05,3/10/2015
34,D034,0,1153,WK05,3/11/2015
35,D035,0,1153,WK05,3/12/2015
36,D036,0,1154,WK06,3/13/2015
37,D037,0,1154,WK06,3/14/2015
38,D038,0,1154,WK06,3/15/2015
39,D039,0,1154,WK06,3/16/2015
40,D040,0,1154,WK06,3/17/2015
41,D041,0,1154,WK06,3/18/2015
42,D042,0,1154,WK06,3/19/2015
43,D043,0,1155,WK07,3/20/2015
44,D044,0,1155,WK07,3/21/2015
45,D045,0,1155,WK07,3/22/2015
46,D046,0,1155,WK07,3/23/2015
47,D047,0,1155,WK07,3/24/2015
48,D048,0,1155,WK07,3/25/2015
49,D049,0,1155,WK07,3/26/2015
50,D050,0,1156,WK08,3/27/2015
51,D051,0,1156,WK08,3/28/2015
52,D052,0,1156,WK08,3/29/2015
53,D053,0,1156,WK08,3/30/2015
54,D054,0,1156,WK08,3/31/2015
55,D055,0,1156,WK08,4/1/2015
56,D056,0,1156,WK08,4/2/2015
57,D057,0,1157,WK09,4/3/2015
58,D058,0,1157,WK09,4/4/2015
59,D059,0,1157,WK09,4/5/2015
60,D060,0,1157,WK09,4/6/2015
61,D061,0,1157,WK09,4/7/2015
62,D062,0,1157,WK09,4/8/2015
63,D063,0,1157,WK09,4/9/2015
64,D064,0,1158,WK10,4/10/2015
65,D065,0,1158,WK10,4/11/2015
66,D066,0,1158,WK10,4/12/2015
67,D067,0,1158,WK10,4/13/2015
68,D068,0,1158,WK10,4/14/2015
69,D069,0,1158,WK10,4/15/2015
70,D070,0,1158,WK10,4/16/2015
71,D071,0,1159,WK11,4/17/2015
72,D072,0,1159,WK11,4/18/2015
73,D073,0,1159,WK11,4/19/2015
74,D074,0,1159,WK11,4/20/2015
75,D075,0,1159,WK11,4/21/2015
76,D076,0,1159,WK11,4/22/2015
77,D077,0,1159,WK11,4/23/2015
78,D078,0,1160,WK12,4/24/2015
79,D079,0,1160,WK12,4/25/2015
80,D080,0,1160,WK12,4/26/2015
81,D081,0,1160,WK12,4/27/2015
82,D082,0,1160,WK12,4/28/2015
83,D083,0,1160,WK12,4/29/2015
84,D084,0,1160,WK12,4/30/2015
85,D085,0,1160,WK13,5/1/2015
86,D086,0,1161,WK13,5/2/2015
87,D087,0,1161,WK13,5/3/2015
88,D088,0,1161,WK13,5/4/2015
89,D089,0,1161,WK13,5/5/2015
90,D090,0,1161,WK13,5/6/2015
91,D091,0,1161,WK13,5/7/2015
92,D092,0,1161,WK14,5/8/2015
93,D093,0,1162,WK14,5/9/2015
94,D094,0,1162,WK14,5/10/2015
95,D095,0,1162,WK14,5/11/2015
96,D096,0,1162,WK14,5/12/2015
97,D097,0,1162,WK14,5/13/2015
98,D098,0,1162,WK14,5/14/2015
99,D099,0,1163,WK15,5/15/2015
100,D100,0,1163,WK15,5/16/2015
101,D101,0,1163,WK15,5/17/2015
102,D102,0,1163,WK15,5/18/2015
103,D103,0,1163,WK15,5/19/2015
104,D104,0,1163,WK15,5/20/2015
105,D105,0,1163,WK15,5/21/2015
106,D106,0,1164,WK16,5/22/2015
107,D107,0,1164,WK16,5/23/2015
108,D108,0,1164,WK16,5/24/2015
109,D109,0,1164,WK16,5/25/2015
110,D110,0,1164,WK16,5/26/2015
111,D111,0,1164,WK16,5/27/2015
112,D112,0,1164,WK16,5/28/2015
113,D113,0,1165,WK17,5/29/2015
114,D114,0,1165,WK17,5/30/2015
115,D115,0,1165,WK17,5/31/2015
116,D116,0,1165,WK17,6/1/2015
117,D117,0,1165,WK17,6/2/2015
118,D118,0,1165,WK17,6/3/2015
119,D119,0,1165,WK17,6/4/2015
120,D120,0,1166,WK18,6/5/2015
121,D121,0,1166,WK18,6/6/2015
122,D122,0,1166,WK18,6/7/2015
123,D123,0,1166,WK18,6/8/2015
124,D124,0,1166,WK18,6/9/2015
125,D125,0,1166,WK18,6/10/2015
126,D126,0,1166,WK18,6/11/2015
127,D127,0,1167,WK19,6/12/2015
128,D128,0,1167,WK19,6/13/2015
129,D129,0,1167,WK19,6/14/2015
130,D130,0,1167,WK19,6/15/2015
131,D131,0,1167,WK19,6/16/2015
132,D132,0,1167,WK19,6/17/2015
133,D133,0,1167,WK19,6/18/2015
134,D134,0,1168,WK20,6/19/2015
135,D135,0,1168,WK20,6/20/2015
136,D136,0,1168,WK20,6/21/2015
137,D137,0,1168,WK20,6/22/2015
138,D138,0,1168,WK20,6/23/2015
139,D139,0,1168,WK20,6/24/2015
140,D140,0,1168,WK20,6/25/2015
141,D141,0,1169,WK21,6/26/2015
142,D142,0,1169,WK21,6/27/2015
143,D143,0,1169,WK21,6/28/2015
144,D144,0,1169,WK21,6/29/2015
145,D145,0,1169,WK21,6/30/2015
146,D146,0,1169,WK21,7/1/2015
147,D147,0,1169,WK21,7/2/2015
148,D148,0,1170,WK22,7/3/2015
149,D149,0,1170,WK22,7/4/2015
150,D150,0,1170,WK22,7/5/2015
151,D151,0,1170,WK22,7/6/2015
152,D152,0,1170,WK22,7/7/2015
153,D153,0,1170,WK22,7/8/2015
154,D154,0,1170,WK22,7/9/2015
155,D155,0,1171,WK23,7/10/2015
156,D156,0,1171,WK23,7/11/2015
157,D157,0,1171,WK23,7/12/2015
158,D158,0,1171,WK23,7/13/2015
159,D159,0,1171,WK23,7/14/2015
160,D160,0,1171,WK23,7/15/2015
161,D161,0,1171,WK23,7/16/2015
162,D162,0,1172,WK24,7/17/2015
163,D163,0,1172,WK24,7/18/2015
164,D164,0,1172,WK24,7/19/2015
165,D165,0,1172,WK24,7/20/2015
166,D166,0,1172,WK24,7/21/2015
167,D167,0,1172,WK24,7/22/2015
168,D168,0,1172,WK24,7/23/2015
169,D169,0,1173,WK25,7/24/2015
170,D170,0,1173,WK25,7/25/2015
171,D171,0,1173,WK25,7/26/2015
172,D172,0,1173,WK25,7/27/2015
173,D173,0,1173,WK25,7/28/2015
174,D174,0,1173,WK25,7/29/2015
175,D175,0,1173,WK25,7/30/2015
176,D176,0,1174,WK26,7/31/2015
177,D177,0,1174,WK26,8/1/2015
178,D178,0,1174,WK26,8/2/2015
179,D179,0,1174,WK26,8/3/2015
180,D180,0,1174,WK26,8/4/2015
181,D181,0,1174,WK26,8/5/2015
182,D182,0,1174,WK26,8/6/2015
183,D183,0,1175,WK27,8/7/2015
184,D184,0,1175,WK27,8/8/2015
185,D185,0,1175,WK27,8/9/2015
186,D186,0,1175,WK27,8/10/2015
187,D187,0,1175,WK27,8/11/2015
188,D188,0,1175,WK27,8/12/2015
189,D189,0,1175,WK27,8/13/2015
190,D190,0,1176,WK28,8/14/2015
191,D191,0,1176,WK28,8/15/2015
192,D192,0,1176,WK28,8/16/2015
193,D193,0,1176,WK28,8/17/2015
194,D194,0,1176,WK28,8/18/2015
195,D195,0,1176,WK28,8/19/2015
196,D196,0,1176,WK28,8/20/2015
197,D197,0,1177,WK29,8/21/2015
198,D198,0,1177,WK29,8/22/2015
199,D199,0,1177,WK29,8/23/2015
200,D200,0,1177,WK29,8/24/2015
201,D201,0,1177,WK29,8/25/2015
202,D202,0,1177,WK29,8/26/2015
203,D203,0,1177,WK29,8/27/2015
204,D204,0,1178,WK30,8/28/2015
205,D205,0,1178,WK30,8/29/2015
206,D206,0,1178,WK30,8/30/2015
207,D207,0,1178,WK30,8/31/2015
208,D208,0,1178,WK30,9/1/2015
209,D209,0,1178,WK30,9/2/2015
210,D210,0,1178,WK30,9/3/2015
211,D211,0,1179,WK31,9/4/2015
212,D212,0,1179,WK31,9/5/2015
213,D213,0,1179,WK31,9/6/2015
214,D214,0,1179,WK31,9/7/2015
215,D215,0,1179,WK31,9/8/2015
216,D216,0,1179,WK31,9/9/2015
217,D217,0,1179,WK31,9/10/2015
218,D218,0,1180,WK32,9/11/2015
219,D219,0,1180,WK32,9/12/2015
220,D220,0,1180,WK32,9/13/2015
221,D221,0,1180,WK32,9/14/2015
222,D222,0,1180,WK32,9/15/2015
223,D223,0,1180,WK32,9/16/2015
224,D224,0,1180,WK32,9/17/2015
225,D225,0,1181,WK33,9/18/2015
226,D226,0,1181,WK33,9/19/2015
227,D227,0,1181,WK33,9/20/2015
228,D228,0,1181,WK33,9/21/2015
229,D229,0,1181,WK33,9/22/2015
230,D230,0,1181,WK33,9/23/2015
231,D231,0,1181,WK33,9/24/2015
232,D232,0,1182,WK34,9/25/2015
233,D233,0,1182,WK34,9/26/2015
234,D234,0,1182,WK34,9/27/2015
235,D235,0,1182,WK34,9/28/2015
236,D236,0,1182,WK34,9/29/2015
237,D237,0,1182,WK34,9/30/2015
238,D238,0,1182,WK34,10/1/2015
239,D239,0,1183,WK35,10/2/2015
240,D240,0,1183,WK35,10/3/2015
241,D241,0,1183,WK35,10/4/2015
242,D242,0,1183,WK35,10/5/2015
243,D243,0,1183,WK35,10/6/2015
244,D244,0,1183,WK35,10/7/2015
245,D245,0,1183,WK35,10/8/2015
246,D246,0,1184,WK36,10/9/2015
247,D247,0,1184,WK36,10/10/2015
248,D248,0,1184,WK36,10/11/2015
249,D249,0,1184,WK36,10/12/2015
250,D250,0,1184,WK36,10/13/2015
251,D251,0,1184,WK36,10/14/2015
252,D252,0,1184,WK36,10/15/2015
253,D253,0,1185,WK37,10/16/2015
254,D254,0,1185,WK37,10/17/2015
255,D255,0,1185,WK37,10/18/2015
256,D256,0,1185,WK37,10/19/2015
257,D257,0,1185,WK37,10/20/2015
258,D258,0,1185,WK37,10/21/2015
259,D259,0,1185,WK37,10/22/2015
260,D260,0,1186,WK38,10/23/2015
261,D261,0,1186,WK38,10/24/2015
262,D262,0,1186,WK38,10/25/2015
263,D263,0,1186,WK38,10/26/2015
264,D264,0,1186,WK38,10/27/2015
265,D265,0,1186,WK38,10/28/2015
266,D266,0,1186,WK38,10/29/2015
267,D267,0,1187,WK39,10/30/2015
268,D268,0,1187,WK39,10/31/2015
269,D269,0,1187,WK39,11/1/2015
270,D270,0,1187,WK39,11/2/2015
271,D271,0,1187,WK39,11/3/2015
272,D272,0,1187,WK39,11/4/2015
273,D273,0,1187,WK39,11/5/2015
274,D274,0,1188,WK40,11/6/2015
275,D275,0,1188,WK40,11/7/2015
276,D276,0,1188,WK40,11/8/2015
277,D277,0,1188,WK40,11/9/2015
278,D278,0,1188,WK40,11/10/2015
279,D279,0,1188,WK40,11/11/2015
280,D280,0,1188,WK40,11/12/2015
281,D281,0,1189,WK41,11/13/2015
282,D282,0,1189,WK41,11/14/2015
283,D283,0,1189,WK41,11/15/2015
284,D284,0,1189,WK41,11/16/2015
285,D285,0,1189,WK41,11/17/2015
286,D286,0,1189,WK41,11/18/2015
287,D287,0,1189,WK41,11/19/2015
288,D288,0,1190,WK42,11/20/2015
289,D289,0,1190,WK42,11/21/2015
290,D290,0,1190,WK42,11/22/2015
291,D291,0,1190,WK42,11/23/2015
292,D292,0,1190,WK42,11/24/2015
293,D293,0,1190,WK42,11/25/2015
294,D294,0,1190,WK42,11/26/2015
295,D295,0,1191,WK43,11/27/2015
296,D296,0,1191,WK43,11/28/2015
297,D297,0,1191,WK43,11/29/2015
298,D298,0,1191,WK43,11/30/2015
299,D299,0,1191,WK43,12/1/2015
300,D300,0,1191,WK43,12/2/2015
301,D301,0,1191,WK43,12/3/2015
302,D302,0,1192,WK44,12/4/2015
303,D303,0,1192,WK44,12/5/2015
304,D304,0,1192,WK44,12/6/2015
305,D305,0,1192,WK44,12/7/2015
306,D306,0,1192,WK44,12/8/2015
307,D307,0,1192,WK44,12/9/2015
308,D308,0,1192,WK44,12/10/2015
309,D309,0,1193,WK45,12/11/2015
310,D310,0,1193,WK45,12/12/2015
311,D311,0,1193,WK45,12/13/2015
312,D312,0,1193,WK45,12/14/2015
313,D313,0,1193,WK45,12/15/2015
314,D314,0,1193,WK45,12/16/2015
315,D315,0,1193,WK45,12/17/2015
316,D316,0,1194,WK46,12/18/2015
317,D317,0,1194,WK46,12/19/2015
318,D318,0,1194,WK46,12/20/2015
319,D319,0,1194,WK46,12/21/2015
320,D320,0,1194,WK46,12/22/2015
321,D321,0,1194,WK46,12/23/2015
322,D322,0,1194,WK46,12/24/2015
323,D323,0,1195,WK47,12/25/2015
324,D324,0,1195,WK47,12/26/2015
325,D325,0,1195,WK47,12/27/2015
326,D326,0,1195,WK47,12/28/2015
327,D327,0,1195,WK47,12/29/2015
328,D328,0,1195,WK47,12/30/2015
329,D329,0,1195,WK47,12/31/2015
330,D330,0,1196,WK48,1/1/2016
331,D331,0,1196,WK48,1/2/2016
332,D332,0,1196,WK48,1/3/2016
333,D333,0,1196,WK48,1/4/2016
334,D334,0,1196,WK48,1/5/2016
335,D335,0,1196,WK48,1/6/2016
336,D336,0,1196,WK48,1/7/2016
337,D337,0,1197,WK49,1/8/2016
338,D338,0,1197,WK49,1/9/2016
339,D339,0,1197,WK49,1/10/2016
340,D340,0,1197,WK49,1/11/2016
341,D341,0,1197,WK49,1/12/2016
342,D342,0,1197,WK49,1/13/2016
343,D343,0,1197,WK49,1/14/2016
344,D344,0,1198,WK50,1/15/2016
345,D345,0,1198,WK50,1/16/2016
346,D346,0,1198,WK50,1/17/2016
347,D347,0,1198,WK50,1/18/2016
348,D348,0,1198,WK50,1/19/2016
349,D349,0,1198,WK50,1/20/2016
350,D350,0,1198,WK50,1/21/2016
351,D351,0,1199,WK51,1/22/2016
352,D352,0,1199,WK51,1/23/2016
353,D353,0,1199,WK51,1/24/2016
354,D354,0,1199,WK51,1/25/2016
355,D355,0,1199,WK51,1/26/2016
356,D356,0,1199,WK51,1/27/2016
357,D357,0,1199,WK51,1/28/2016
358,D358,0,1200,WK52,1/29/2016
359,D359,0,1200,WK52,1/30/2016
360,D360,0,1200,WK52,1/31/2016
361,D361,0,1200,WK52,2/1/2016
362,D362,0,1200,WK52,2/2/2016
363,D363,0,1200,WK52,2/3/2016
364,D364,0,1200,WK52,2/4/2016
365,D365,0,1201,WK53,2/5/2016
366,D366,0,1201,WK53,2/6/2016
367,D367,0,1201,WK53,2/7/2016
368,D368,0,1201,WK53,2/8/2016
369,D369,0,1201,WK53,2/9/2016
370,D370,0,1201,WK53,2/10/2016
371,D371,0,1201,WK53,2/11/2016
372,D372,0,1202,WK54,2/12/2016
373,D373,0,1202,WK54,2/13/2016
374,D374,0,1202,WK54,2/14/2016
375,D375,0,1202,WK54,2/15/2016
376,D376,0,1202,WK54,2/16/2016
377,D377,0,1202,WK54,2/17/2016
378,D378,0,1202,WK54,2/18/2016
379,D379,0,1203,WK55,2/19/2016
380,D380,0,1203,WK55,2/20/2016
381,D381,0,1203,WK55,2/21/2016
382,D382,0,1203,WK55,2/22/2016
383,D383,0,1203,WK55,2/23/2016
384,D384,0,1203,WK55,2/24/2016
385,D385,0,1203,WK55,2/25/2016
386,D386,0,1204,WK56,2/26/2016
387,D387,0,1204,WK56,2/27/2016
388,D388,0,1204,WK56,2/28/2016
389,D389,0,1204,WK56,3/1/2016
390,D390,0,1204,WK56,3/2/2016
391,D391,0,1204,WK56,3/3/2016
392,D392,0,1204,WK56,3/4/2016
393,D393,0,1205,WK57,3/5/2016
394,D394,0,1205,WK57,3/6/2016
395,D395,0,1205,WK57,3/7/2016
396,D396,0,1205,WK57,3/8/2016
397,D397,0,1205,WK57,3/9/2016
398,D398,0,1205,WK57,3/10/2016
399,D399,0,1205,WK57,3/11/2016
400,D400,0,1206,WK58,3/12/2016
401,D401,0,1206,WK58,3/13/2016
402,D402,0,1206,WK58,3/14/2016
403,D403,0,1206,WK58,3/15/2016
404,D404,0,1206,WK58,3/16/2016
405,D405,0,1206,WK58,3/17/2016
406,D406,0,1206,WK58,3/18/2016
407,D407,0,1207,WK59,3/19/2016
408,D408,0,1207,WK59,3/20/2016
409,D409,0,1207,WK59,3/21/2016
410,D410,0,1207,WK59,3/22/2016
411,D411,0,1207,WK59,3/23/2016
412,D412,0,1207,WK59,3/24/2016
413,D413,0,1207,WK59,3/25/2016
414,D414,0,1208,WK60,3/26/2016
415,D415,0,1208,WK60,3/27/2016
416,D416,0,1208,WK60,3/28/2016
417,D417,0,1208,WK60,3/29/2016
418,D418,0,1208,WK60,3/30/2016
419,D419,0,1208,WK60,3/31/2016
420,D420,0,1208,WK60,4/1/2016
421,D421,0,1209,WK61,4/2/2016
422,D422,0,1209,WK61,4/3/2016
423,D423,0,1209,WK61,4/4/2016
424,D424,0,1209,WK61,4/5/2016
425,D425,0,1209,WK61,4/6/2016
426,D426,0,1209,WK61,4/7/2016
427,D427,0,1209,WK61,4/8/2016
428,D428,0,1210,WK62,4/9/2016
429,D429,0,1210,WK62,4/10/2016
430,D430,0,1210,WK62,4/11/2016
431,D431,0,1210,WK62,4/12/2016
432,D432,0,1210,WK62,4/13/2016
433,D433,0,1210,WK62,4/14/2016
434,D434,0,1210,WK62,4/15/2016
435,D435,0,1211,WK63,4/16/2016
436,D436,0,1211,WK63,4/17/2016
437,D437,0,1211,WK63,4/18/2016
438,D438,0,1211,WK63,4/19/2016
439,D439,0,1211,WK63,4/20/2016
440,D440,0,1211,WK63,4/21/2016
441,D441,0,1211,WK63,4/22/2016
442,D442,0,1212,WK64,4/23/2016
